id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38489321,Beautiful and peaceful studio in Versoix,293499024,Alex,,Versoix,46.2764,6.16064,Entire home/apt,80,1,15,2019-09-29,0.60,1,349,0,
38529059,"Appart moderne , proche gare, aéroport , Nations",33210910,Baba,,Commune de Genève,46.21511,6.13522,Entire home/apt,99,3,11,2019-12-22,0.45,1,0,3,
38539406,Chambre à 12 min. à pieds de l'aéroport et Palexpo,28621349,Ana,,Grand-Saconnex,46.22834,6.11924,Private room,65,1,19,2021-09-27,0.74,1,85,6,
38547173,Apartment near lakeside by the Jet d’Eau,21551956,John,,Commune de Genève,46.20342,6.16666,Entire home/apt,100,7,6,2021-10-23,0.33,1,80,1,
38570077,"Amazing Villa - WHO, WIPO ILO - Palexpo",46143912,Philippe,,Grand-Saconnex,46.23437,6.12555,Entire home/apt,600,2,2,2020-01-20,0.08,25,0,0,
38593068,Geneva Center - Villa 100m2 - Garden & Parking,294489995,Anne,,Commune de Genève,46.19701,6.16866,Entire home/apt,240,1,35,2021-08-15,1.39,1,0,11,
38642710,"Studio au calme, proche du centre-ville de Genève",77631590,Catherine,,Lancy,46.17885,6.11882,Entire home/apt,64,14,1,2019-10-16,0.04,2,146,0,
38650532,Luminous double room in the heart of Plainpalais,9222154,Carme,,Commune de Genève,46.19273,6.14505,Private room,98,1,5,2021-10-07,0.20,2,59,1,
38710306,Chambre équipée à Bernex,255388544,Nat,,Bernex,46.1833,6.0839,Private room,70,1,2,2021-06-05,0.10,1,179,1,
38717240,Superbe appartement de caractère,94462905,Marianne,,Commune de Genève,46.19413,6.14685,Entire home/apt,180,4,2,2021-07-31,0.09,2,96,1,
38722864,Belle Chambre indépendante 25m2 douche/wc privatif,296097913,Annie,,Gy,46.25228,6.2591,Private room,53,5,0,,,1,88,0,
38743517,Bright & Cozy Studio + Balcony,3528377,Marc,,Commune de Genève,46.18946,6.15353,Entire home/apt,80,3,6,2019-09-28,0.24,79,123,1,
38748855,Cosy studio available close to the Lake,160553226,Laura-Ann,,Commune de Genève,46.20601,6.13261,Entire home/apt,250,1,0,,,1,180,0,
38791432,Spacious room 2min from bus UN/trains _Aéroport,150225854,Catalina,,Commune de Genève,46.21126,6.1403,Private room,73,1,15,2020-02-10,0.60,2,300,0,
38799236,Appartement 2 chambre rue du Rhône a 100m du lac,52899763,Florian,,Commune de Genève,46.2016,6.15532,Entire home/apt,139,1,5,2019-10-26,0.20,4,0,0,
38807359,Avec jardin,296878836,Charles,,Versoix,46.28336,6.16638,Private room,50,1,45,2020-07-12,1.80,1,86,17,
38821988,"Fournisshed Appartment, fontaine jet d'eau view.",80285020,Rodrigo,,Commune de Genève,46.20477,6.15872,Entire home/apt,91,3,13,2021-03-13,1.02,1,56,10,
38886924,Modern Luxury Studio - Geneva,3528377,Marc,,Chêne-Bougeries,46.20206,6.17927,Entire home/apt,104,2,6,2020-09-30,0.29,79,0,0,
38987196,UN area & near Centre - Large Room with Balcony,298713451,Ann,,Commune de Genève,46.21367,6.13259,Private room,64,4,0,,,1,0,0,
39083845,Magnifique maison familiale et à 5 min du lac,120419472,Bernard,,Collonge-Bellerive,46.24332,6.20131,Entire home/apt,400,6,4,2020-08-09,0.27,1,8,2,
39144163,Appartement trois pièces,109491805,Ivan,,Onex,46.18857,6.10048,Entire home/apt,65,90,2,2019-10-07,0.08,1,358,0,
39183964,Grand 2 pièces atypique au coeur de Genève,81906216,Josselin,,Commune de Genève,46.19864,6.14174,Entire home/apt,100,3,0,,,1,9,0,
39184496,Lake view in the ultra center of geneva,300666745,Linda,,Commune de Genève,46.20987,6.15011,Private room,190,2,0,,,1,90,0,
39196488,1 chambres 1 sdb privés dans appartement,117322035,Amira,,Chêne-Bougeries,46.20301,6.18398,Private room,68,1,0,,,2,27,0,
39211082,Agréable appartement près du lac,93029470,Lati,,Versoix,46.29053,6.16027,Entire home/apt,217,2,22,2020-10-20,0.89,1,92,2,
39219315,Chambre au centre de Genève,10018557,Lilia,,Commune de Genève,46.20613,6.12569,Private room,55,10,14,2021-10-04,0.57,2,45,4,
39234479,"Original appartement  face lac et jet d'eau ,",186559370,Ambers,,Commune de Genève,46.20439,6.15926,Private room,437,2,1,2019-10-12,0.04,2,106,0,
39241336,瓦村北京人之家,103606188,红,,Grand-Saconnex,46.23749,6.10388,Private room,73,1,1,2019-12-07,0.04,1,90,0,
39251150,Cosy Bedroom near Geneva airport & UN & downtown,301310039,Nour,,Grand-Saconnex,46.23688,6.12526,Private room,89,2,5,2019-12-08,0.20,2,364,0,
39252027,Single Room near Geneva Airport & UN org,301310039,Nour,,Grand-Saconnex,46.23787,6.12454,Private room,69,1,14,2020-01-18,0.69,2,329,4,
39268035,Single room Without breakfast,301468067,Marwan,,Commune de Genève,46.20669,6.13893,Private room,69,1,63,2021-07-08,2.72,6,301,23,
39272298,The Faraonic Room :-),136364296,Paul,,Commune de Genève,46.21243,6.14786,Private room,42,30,2,2020-12-06,0.09,3,301,1,
39272444,EXOTIC CHAMBRE FACE LAC ET JET D'EAU,186559370,Ambers,,Commune de Genève,46.20442,6.15958,Private room,100,1,2,2020-02-21,0.08,2,365,0,
39287864,Chambre Double avec Salle de Bains Commune,301468067,Marwan,,Commune de Genève,46.20601,6.14046,Private room,79,1,118,2021-10-12,5.51,6,284,69,
39296568,Lake front view modern Villa in Geneva,153193108,Nathalie,,Cologny,46.23182,6.19392,Entire home/apt,250,2,1,2020-01-28,0.05,1,164,0,
39333864,"Spacious, sunny 1-BR Apt close to UN w/ Balcony",1343997,Hollywood,,Commune de Genève,46.21479,6.13263,Entire home/apt,124,30,4,2021-10-09,0.20,1,124,1,
39350716,Cadre magnifique avec terrasse et jardin,287909571,Jon,,Meyrin,46.22704,6.06807,Private room,70,2,15,2020-02-07,0.67,2,300,4,
39351058,Chambre dans appt de 130m2 avec 85m2 de terrasse,175638689,Barbara,,Onex,46.18745,6.10482,Private room,150,1,0,,,1,180,0,
39391081,Beautiful apartment close to the city center,22637525,Kathleen,,Commune de Genève,46.1981,6.16397,Entire home/apt,133,2,11,2021-08-25,10.00,1,7,4,
39417772,Nice room good location and good neighbourhood,302769427,Ben,,Lancy,46.19042,6.11842,Private room,65,5,0,,,1,54,0,
39428721,Beautiful riverside apartment,302856933,Camille,,Commune de Genève,46.20138,6.128,Entire home/apt,65,3,9,2019-11-25,0.37,1,0,0,
39435918,Charming room close to all directions in Geneva,302905883,Sonia,,Vernier,46.22014,6.11213,Private room,61,1,5,2019-12-06,0.22,1,365,0,
39515494,Well located and renovated studio near the lake,273734321,Homenhancement SA,,Commune de Genève,46.21542,6.14853,Entire home/apt,96,4,0,,,101,0,0,
39515994,Renovated studio and well located next to the lake,273734321,Homenhancement SA,,Commune de Genève,46.21355,6.14825,Entire home/apt,96,4,2,2020-07-31,0.13,101,0,0,
39516890,Renovated apartment with air conditioning,273734321,Homenhancement SA,,Carouge,46.18335,6.13879,Entire home/apt,112,20,4,2020-09-23,0.19,101,0,0,
39520256,Renovated and well located apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18348,6.13708,Entire home/apt,112,20,2,2020-09-08,0.14,101,0,0,
39520962,Beautiful renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18267,6.13675,Entire home/apt,112,20,0,,,101,0,0,
39521342,Renovated and well located apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18213,6.13755,Entire home/apt,112,4,1,2019-11-17,0.04,101,0,0,
39521726,Beautiful renovated apartment next to Carouge,273734321,Homenhancement SA,,Carouge,46.18186,6.13839,Entire home/apt,112,4,2,2020-09-18,0.14,101,0,0,
39527177,Vue panoramique sur le lac Leman,303678912,Arlette,,Versoix,46.29301,6.16348,Private room,78,7,0,,,1,83,0,
39528799,Chambre genevoise,64437915,Zehara,,Commune de Genève,46.21477,6.14686,Private room,66,1,8,2021-10-20,8,1,329,8,
39540827,Beautiful renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18383,6.13677,Entire home/apt,112,4,0,,,101,0,0,
39541190,Well located and renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.1838,6.13762,Entire home/apt,112,4,2,2021-02-28,0.14,101,0,1,
39541447,Beautiful renovated apartment next to Carouge,273734321,Homenhancement SA,,Carouge,46.18254,6.139,Entire home/apt,112,4,1,2020-01-26,0.05,101,0,0,
39542571,Beautiful renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18229,6.13865,Entire home/apt,112,4,1,2019-12-08,0.04,101,0,0,
39543690,Brand new apartment close to the lake,273734321,Homenhancement SA,,Commune de Genève,46.21514,6.14665,Entire home/apt,96,4,0,,,101,0,0,
39546428,Brand new apartment near the lake,273734321,Homenhancement SA,,Commune de Genève,46.21365,6.14718,Entire home/apt,96,4,2,2019-11-07,0.08,101,0,0,
39546728,"ONU, OMC, OMS, CICR, UIT Quartier international.",101043424,Vanessa,,Commune de Genève,46.2231,6.14849,Private room,40,1,16,2021-08-27,0.69,1,141,7,
39551384,Brand new apartment near the lake,273734321,Homenhancement SA,,Commune de Genève,46.21535,6.14811,Entire home/apt,96,4,3,2021-08-17,1.36,101,0,3,
39551533,Beautiful renovated apartment near the lake,273734321,Homenhancement SA,,Commune de Genève,46.21364,6.14663,Entire home/apt,96,4,1,2020-06-30,0.06,101,0,0,
39566206,Beautiful renovated apartment close to Carouge,273734321,Homenhancement SA,,Carouge,46.18405,6.1369,Entire home/apt,112,4,2,2020-07-03,0.16,101,0,0,
39568654,Beautiful and renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18212,6.13898,Entire home/apt,112,4,0,,,101,0,0,
39569088,Beautiful renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18322,6.13696,Entire home/apt,112,4,1,2020-06-22,0.06,101,0,0,
39573118,Beautiful renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18239,6.13894,Entire home/apt,112,4,0,,,101,0,0,
39574937,Beautiful renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18353,6.13855,Entire home/apt,112,4,1,2020-06-04,0.06,101,0,0,
39575550,Beautiful renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18968,6.13303,Entire home/apt,112,4,1,2021-02-14,0.12,101,0,1,
39575966,Luminous renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18652,6.13473,Entire home/apt,112,4,1,2020-02-01,0.05,101,0,0,
39576529,Modern renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18349,6.13689,Entire home/apt,112,4,0,,,101,0,0,
39577036,Beautiful luminous apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18449,6.13663,Entire home/apt,112,4,0,,,101,0,0,
39577628,Beautiful and luminous apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18275,6.13827,Entire home/apt,112,4,0,,,101,0,0,
39577845,Beautiful modern and luminous studio near Carouge,273734321,Homenhancement SA,,Carouge,46.18665,6.13414,Entire home/apt,112,4,0,,,101,0,0,
39620697,Appartement cosy plainpalais,304443230,Jeremie,,Commune de Genève,46.19648,6.13748,Entire home/apt,80,20,0,,,1,0,0,
39621518,Chambre individuelle avec douche et WC,301468067,Marwan,,Commune de Genève,46.20509,6.13971,Private room,75,1,3,2020-06-22,0.14,6,1,0,
39621539,Chambre double avec douche et WC,301468067,Marwan,,Commune de Genève,46.20674,6.14115,Private room,89,1,8,2021-09-18,2.73,6,318,7,
39633407,Beautiful Artist Apartment,52083699,Ariane,,Commune de Genève,46.19886,6.16602,Entire home/apt,260,2,0,,,2,365,0,
39661332,"Cosy home on top floor, very central & quiet, 58m2",22566928,Nuno,,Commune de Genève,46.21743,6.11939,Entire home/apt,85,2,42,2020-12-01,1.74,1,0,7,
39661483,Nice apartment in Center Geneva,39657796,Ilirian,,Commune de Genève,46.20257,6.1648,Entire home/apt,100,7,0,,,1,0,0,
39712844,Soleil couchant uniquement pour femmes,9140920,Nese,,Grand-Saconnex,46.22748,6.12013,Private room,50,3,1,2019-12-05,0.04,1,51,0,
39720595,Villa très confortable et chaleureuse.,43844545,Reginald,,Puplinge,46.20275,6.22431,Private room,70,4,0,,,1,365,0,
39748099,Home Sweet Home,264978361,Piedade,,Bernex,46.17245,6.05524,Private room,70,2,0,,,1,88,0,
39810160,"Chambre ""Léman"" chez Isabelle et Gérard",82116287,Gérard,,Plan-les-Ouates,46.16696,6.12666,Private room,48,2,3,2019-12-25,0.13,1,128,0,
39811762,Chambre étudiant(e) dans une maison (6 mois/plus),246148755,Thibault,,Onex,46.18291,6.09974,Private room,800,180,0,,,1,362,0,
39904657,Bel Appartement dans quartier résidentiel,28768692,Narjes,,Cologny,46.21289,6.19005,Entire home/apt,270,3,1,2021-08-08,0.37,1,56,1,
39913554,Cosy Studio in Geneva Old Town,3528377,Marc,,Commune de Genève,46.20151,6.14927,Entire home/apt,96,2,0,,,79,235,0,
39920502,Grande Chambre équipée dans appartement,79958092,Laureano,,Bardonnex,46.14342,6.13678,Private room,45,14,0,,,1,363,0,
39954058,Nice apartment near the airport,308024939,Orhan,,Meyrin,46.23092,6.07675,Entire home/apt,75,2,1,2021-02-07,0.11,1,179,1,
39960841,Chambre décorée avec simplicité,90172648,Raymonde,,Grand-Saconnex,46.23601,6.1257,Private room,59,3,27,2020-01-03,1.16,1,145,0,
39961295,Beautiful two bedrooms apartment in Florissant,273734321,Homenhancement SA,,Commune de Genève,46.1916,6.16392,Entire home/apt,196,4,3,2019-12-07,0.13,101,0,0,
40026248,Executive Studio - Geneva Heart,3528377,Marc,,Commune de Genève,46.20367,6.13851,Entire home/apt,85,1,34,2021-10-03,1.44,79,85,19,
40028839,au calme proche du centre ville,308724280,Marcia,,Lancy,46.18933,6.12038,Private room,70,1,1,2019-11-21,0.04,1,177,0,
40030021,Cosy & peaceful apartment in the centre of Geneva,308730896,Marco,,Commune de Genève,46.20393,6.13223,Entire home/apt,90,2,15,2020-01-31,0.64,1,0,0,
40054107,Beautiful apt - 10 min walk to UN & train station,32044564,Rosanne,,Commune de Genève,46.21612,6.13418,Entire home/apt,88,2,0,,,1,0,0,
40062171,Chambre très calme dans appartement proche Nations,59897623,Coline,,Commune de Genève,46.21811,6.1469,Private room,80,1,3,2020-03-04,3,2,361,1,
40081812,Furnished and equipped Studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19408,6.15441,Entire home/apt,104,28,0,,,101,0,0,
40082451,Au calme proche centre ville il,308751034,Marcia,,Lancy,46.18777,6.12215,Private room,75,1,0,,,1,89,0,
40088245,Belle chambre-salon de 25 m2 au cœur de Genève,21309970,Ben,,Commune de Genève,46.18877,6.14512,Private room,52,20,4,2021-08-31,0.17,1,1,1,
40100994,Fully equipped and functional studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19566,6.15507,Entire home/apt,104,28,2,2020-04-01,0.09,101,0,0,
40109394,Chambre Spacieuse-Appartement Moderne-Plein Coeur,8603479,Max&Ivan,,Commune de Genève,46.21236,6.14961,Private room,90,2,10,2020-09-17,0.43,1,166,4,
40124023,Grande chambre meublée au coeur de Genève,102878018,Léna,,Commune de Genève,46.20595,6.14323,Private room,80,30,1,2019-12-29,0.04,2,347,0,
40130142,"3 Chambres, Calme, Jardin",46143912,Philippe,,Vernier,46.19935,6.09299,Entire home/apt,130,2,4,2020-03-14,0.19,25,0,0,
40133645,"Moderne, Calme et Lumineux",46143912,Philippe,,Lancy,46.17513,6.12011,Entire home/apt,120,2,5,2021-02-13,5,25,3,5,
40149499,Maison avec beaucoup de cachet proche lac,5414407,Zahia Et Jean-Sebastien,,Collonge-Bellerive,46.24353,6.19919,Entire home/apt,300,7,1,2021-07-31,0.33,1,0,1,
40196577,"3 BDR - UNO, WHO, ILO",46143912,Philippe,,Commune de Genève,46.20544,6.14385,Entire home/apt,200,2,12,2019-12-18,0.71,25,0,0,
40205372,Cozy and peaceful studio with big terrace,10436447,Lucia,,Commune de Genève,46.21717,6.13643,Entire home/apt,76,4,1,2019-11-20,0.04,1,0,0,
40218129,"Maison, Piscine, 3 Chambres",46143912,Philippe,,Plan-les-Ouates,46.16669,6.13542,Entire home/apt,200,2,2,2020-03-06,0.09,25,0,0,
40232524,Petit appartement cosy au centre de Carouge,17768885,Naira,,Carouge,46.18019,6.13898,Entire home/apt,78,2,5,2021-09-30,3.66,1,49,5,
40246994,Nice Studio + Balcony - Eaux-Vives,3528377,Marc,,Commune de Genève,46.2024,6.16445,Entire home/apt,107,3,22,2021-08-21,1.08,79,85,13,
40272787,Fully equipped and functional studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.1935,6.15558,Entire home/apt,104,28,4,2020-03-20,0.24,101,0,0,
40277898,Brand new apartment near the trainstation and lake,273734321,Homenhancement SA,,Commune de Genève,46.21522,6.14714,Entire home/apt,96,4,1,2020-08-15,0.07,101,0,0,
40280255,Renovated and equipped 1 Bedroom apartment,273734321,Homenhancement SA,,Commune de Genève,46.19376,6.15383,Entire home/apt,141,28,0,,,101,0,0,
40303040,Fully equipped and functional studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19422,6.15395,Entire home/apt,104,28,0,,,101,0,0,
40347739,Cozy and spacious apartment in Geneva center,21017042,Yun,,Commune de Genève,46.20693,6.12803,Entire home/apt,180,5,5,2021-03-15,0.23,1,0,2,
40362622,"Train Station, 5th floor, 1 bedroom",46143912,Philippe,,Commune de Genève,46.20633,6.13806,Entire home/apt,100,2,1,2020-02-01,0.05,25,0,0,
40435591,Grande chambre individuelle au centre de Genève,295605441,Moïra,,Commune de Genève,46.202,6.13871,Private room,100,1,1,2020-01-01,0.04,1,88,0,
40443064,Fully equipped and functional studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19369,6.15502,Entire home/apt,108,28,1,2021-04-23,0.16,101,0,1,
40443949,"✮Free Parking✮ Budget Apartment for 4, 15' to DT!",207112350,Airhosted,,Lancy,46.19572,6.12231,Entire home/apt,77,2,27,2020-02-09,1.42,4,117,12,
40445945,Double room for family friendly business traveller,22351537,Justine,,Thônex,46.18477,6.19308,Private room,50,1,21,2020-03-02,0.99,3,329,3,
40459309,Spacious 2 Bedrooms apartment in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19528,6.15367,Entire home/apt,188,28,0,,,101,0,0,
40459462,Bel appartement dans le centre de Genève,143140297,Manal,,Commune de Genève,46.20163,6.15309,Entire home/apt,213,1,0,,,1,90,0,
40497395,Appartement nouveau de 55m2 avec terrasse.,99407489,Milo,,Commune de Genève,46.19572,6.16715,Entire home/apt,180,1,14,2020-04-01,0.64,1,364,0,
40510148,"Agréable duplex oriental à Puplinge, Genève",151369086,Poizat,,Puplinge,46.20867,6.23186,Private room,100,1,2,2020-01-02,0.09,1,150,0,
40519794,Lovely sunny apartment in the heart of Geneva.,79534067,Melanie,,Commune de Genève,46.19972,6.16508,Entire home/apt,180,7,2,2021-10-02,0.29,1,88,2,
40522503,Maison Mitoyenne dans quartier résidentiel,22351537,Justine,,Thônex,46.19379,6.20381,Entire home/apt,122,1,0,,,3,0,0,
40524836,Quartier  L’ONU,313726944,Wellijhon,,Commune de Genève,46.22039,6.14773,Entire home/apt,110,2,46,2021-08-16,2.06,1,202,21,
40525699,BIG ROOM CHALET - GENEVA CITY - AEROPORT,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.23478,6.126,Private room,160,1,0,,,7,32,0,
40528105,MEDIUM ROOM NEW-YORK - GENEVA CITY - AEROPORT,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.2349,6.12558,Private room,89,1,1,2019-12-13,0.04,7,32,0,
40528932,SMALL ROOM DREAM - GENEVA CITY - AEROPORT,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.23465,6.1245,Private room,89,1,0,,,7,32,0,
40551921,Bedroom near UN with park view,78864212,Hannah,,Commune de Genève,46.21614,6.1286,Private room,50,2,71,2021-10-12,3.10,1,161,12,
40582798,Newly renovated cozy studio for two,19438758,George,,Chêne-Bougeries,46.19755,6.17773,Entire home/apt,104,1,104,2021-10-07,5.11,4,158,52,
40585341,Studio lumineux avec vue sur le lac de Genève,53501809,Magali,,Commune de Genève,46.21445,6.14937,Entire home/apt,101,2,6,2020-03-08,0.29,1,166,1,
40615768,"Spacious and luminous apartment, 3 BR",2086453,Ruta,,Grand-Saconnex,46.2276,6.12494,Entire home/apt,141,4,3,2021-08-21,0.13,1,0,1,
40616210,APPARTEMENT F4 PROCHE DE GENEVE,44058580,Angelo,,Hermance,46.30233,6.2463,Entire home/apt,171,2,0,,,1,95,0,
40616841,Private room with a balcony in a shared apartment,89834707,Canan,,Commune de Genève,46.18942,6.15653,Private room,65,1,5,2021-10-22,0.24,1,364,3,
40650990,Very central Geneva,315265741,Alistair,,Commune de Genève,46.19946,6.13883,Private room,100,1,3,2019-12-09,0.13,1,365,0,
40696760,Chambre Geneve,67707795,Maxime,,Commune de Genève,46.21882,6.13412,Private room,55,7,0,,,1,83,0,
40718209,High standing apartment - Place du Bourg de Four,94673785,Nicolas,,Commune de Genève,46.20157,6.14992,Entire home/apt,115,1,11,2021-10-04,0.51,4,359,8,
40740809,"Spacious, Modern Studio-App: City Center & Palexpo",210159764,Toine,,Vernier,46.19508,6.09627,Entire home/apt,160,2,0,,,1,364,0,
40769521,Appartement dans belle villa contemporaine,74759057,Beatriz,,Thônex,46.1987,6.20497,Entire home/apt,300,2,0,,,2,179,0,
40776710,"✮Free Parking✮ Apt with terrace for 6, 15' to DT!",207112350,Airhosted,,Lancy,46.19508,6.12193,Entire home/apt,109,3,42,2021-10-22,1.89,4,117,15,
40776782,"✮Free Parking✮ Business Apt for 6, 15' to DT!",207112350,Airhosted,,Lancy,46.19422,6.12106,Entire home/apt,124,2,32,2021-10-08,1.49,4,136,18,
40830662,Maison calme,74759057,Beatriz,,Thônex,46.19793,6.20488,Entire home/apt,350,2,0,,,2,179,0,
40837539,Charming large room in exclusive area,317777761,Isa,,Commune de Genève,46.22515,6.13193,Private room,110,3,1,2020-03-05,0.05,2,90,0,
40855031,The Hamlet - Townhouse 17,3111534,The Hamlet,,Commune de Genève,46.19832,6.14851,Entire home/apt,450,3,0,,,15,2,0,
40856230,The Hamlet - Townhouse 16,3111534,The Hamlet,,Commune de Genève,46.19829,6.15034,Entire home/apt,640,3,0,,,15,54,0,
40857776,The Hamlet - Townhouse 18,3111534,The Hamlet,,Commune de Genève,46.20043,6.14903,Entire home/apt,640,3,0,,,15,0,0,
40877122,The Hamlet - Townhouse 22,3111534,The Hamlet,,Commune de Genève,46.19975,6.15045,Entire home/apt,640,3,0,,,15,0,0,
40877891,The Hamlet - Townhouse 21,3111534,The Hamlet,,Commune de Genève,46.19882,6.15038,Entire home/apt,900,3,0,,,15,0,0,
40878718,The Hamlet - Townhouse 24,3111534,The Hamlet,,Commune de Genève,46.19843,6.14844,Entire home/apt,950,3,0,,,15,0,0,
40884209,Appartement design au cœur de Genève,318358487,Paul,,Commune de Genève,46.21216,6.12536,Entire home/apt,110,3,4,2020-08-30,0.21,1,10,0,
40934989,Beautiful and furnished studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19572,6.15353,Entire home/apt,98,4,0,,,101,0,0,
40936126,Entirely renovated 3 bedrooms apartment in Champel,273734321,Homenhancement SA,,Commune de Genève,46.1944,6.15336,Entire home/apt,204,28,0,,,101,0,0,
40936790,Fully furnished studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19432,6.15327,Entire home/apt,104,4,0,,,101,0,0,
40937292,Fully furnished and renovated studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19382,6.15493,Entire home/apt,104,4,0,,,101,0,0,
40940208,Central 3room apartment in Geneva,279330963,Olga,,Commune de Genève,46.21933,6.14079,Entire home/apt,99,5,1,2020-08-08,0.07,1,0,0,
40956911,Fully equipped and well located studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19366,6.15346,Entire home/apt,104,4,0,,,101,0,0,
40957230,Beautiful 2 Bedrooms apartment in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19587,6.15308,Entire home/apt,188,28,0,,,101,0,0,
40957650,Beautiful renovated 2 bedroom apartment in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19585,6.15513,Entire home/apt,204,4,2,2020-07-26,0.21,101,0,1,
40959686,Renovated and fully equipped studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19455,6.15366,Entire home/apt,108,28,0,,,101,0,0,
40960110,Cozy and renovated 2 Bedrooms apartment in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19522,6.15524,Entire home/apt,204,28,2,2020-02-16,0.32,101,0,1,
40961221,Well located 1 bedroom apartment in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19609,6.15525,Entire home/apt,132,28,1,2020-03-18,0.05,101,0,0,
40962547,Fully equipped 1 bedroom apartment in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19609,6.15348,Entire home/apt,125,4,0,,,101,0,0,
40962908,Fully equipped studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19396,6.15282,Entire home/apt,104,28,3,2020-08-10,0.14,101,0,0,
40963162,Fully equipped studio located in Champel,273734321,Homenhancement SA,,Commune de Genève,46.1941,6.15347,Entire home/apt,104,28,1,2020-09-28,0.08,101,0,0,
40963645,Well located and fully equipped studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19358,6.15304,Entire home/apt,104,28,1,2020-02-01,0.05,101,0,0,
40980546,Magnifique appartement avec  ce que l’on a besoin,231125481,Michèle,,Thônex,46.19213,6.20026,Private room,65,3,1,2020-02-17,0.05,4,178,0,
41003444,Bright and spacious room in the center of The city,246254421,Darshana,,Commune de Genève,46.20963,6.14804,Private room,59,1,11,2021-09-11,0.49,6,0,5,
41023562,Jolie et grande chambre entière au grand Lancy .,314525104,Maeva,,Lancy,46.17495,6.11961,Private room,43,2,2,2020-01-31,0.09,1,115,0,
41072863,Fully equipped studio located in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19511,6.15329,Entire home/apt,104,28,0,,,101,0,0,
41076642,Spacious 1 bedroom apartment in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19548,6.15348,Entire home/apt,132,4,0,,,101,0,0,
41077185,Spacious 1 bedroom apartment in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19428,6.15504,Entire home/apt,132,4,1,2020-08-23,0.07,101,0,0,
41078192,Fully equipped studio located in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19543,6.15341,Entire home/apt,104,28,1,2020-02-04,0.05,101,0,0,
41095127,"00 Studio Genève gare station, aéroport, Cern",31307191,Bianca,,Commune de Genève,46.20715,6.14186,Entire home/apt,90,1,3,2020-12-01,0.34,14,69,2,
41095238,06 Studio Central Gare Cornavin V1,321427694,Raphael,,Commune de Genève,46.20866,6.14311,Entire home/apt,78,1,21,2021-10-24,1.00,5,79,19,
41147803,Appartement près de centre ville et ONU,104007900,Elisabeth,,Commune de Genève,46.2246,6.1256,Entire home/apt,80,2,3,2020-07-31,0.17,1,1,1,
41151410,Fully equipped Beautiful Flat in the City Center,7670941,Milagros,,Commune de Genève,46.21303,6.15085,Entire home/apt,138,3,1,2021-04-30,0.16,4,47,1,
41161900,Brand new studio near the train station,273734321,Homenhancement SA,,Commune de Genève,46.21515,6.14771,Entire home/apt,96,4,1,2020-01-25,0.05,101,0,0,
41164283,Brand new apartment close to the train station,273734321,Homenhancement SA,,Commune de Genève,46.21485,6.14782,Entire home/apt,96,4,1,2020-03-20,0.05,101,0,0,
